📺央视频道,#genre#
青海卫视,http://wouu.net:9977/udp/239.93.0.192:5140$720x576
青海卫视,http://123.113.187.204:8000/udp/239.3.1.44:8184$720x576
青海卫视,http://123.122.163.183:19999/udp/239.3.1.44:8184$720x576
青海卫视,http://221.222.162.206:8888/udp/239.3.1.44:8184$720x576
青海卫视,http://221.219.79.161:4000/udp/239.3.1.44:8184$720x576
青海卫视,http://111.196.129.152:20000/udp/239.3.1.44:8184$720x576
青海卫视,https://stream1.freetv.fun/0e4579bf98e3869e73e674507f4257736227ec9c830d0fe0d2fc77008c50f220.m3u8
青海卫视,https://stream1.freetv.fun/e428d38e12d7120d524e078b6fcf7ea6e16481925fca496bf8043600337e2a47.m3u8
青海卫视,https://stream1.freetv.fun/b5b07b167df730b58cf9a86c7cbfc510ed48a60dae25a97c9713a86d0f8076f7.m3u8
山东卫视,http://123.122.163.183:19999/udp/239.3.1.209:8052$1920x1080
山东卫视,http://123.117.174.237:30000/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.50:11111$1920x1080
山东卫视,http://221.222.162.206:8888/udp/239.3.1.209:8052$1920x1080
山东卫视,http://60.2.190.206:4000/rtp/239.253.92.207:8109$1920x1080
山东卫视,http://111.196.129.152:20000/rtp/239.3.1.209:8052$1920x1080
山东卫视,http://14.112.86.85:4022/udp/239.77.1.142:5146$1920x1080
山东卫视,http://221.219.79.161:4000/udp/239.3.1.209:8052$1920x1080
山东卫视,http://111.196.129.152:20000/udp/239.3.1.209:8052$1920x1080
山东卫视,http://wouu.net:9977/udp/239.93.0.168:5140$1920x1080
四川卫视,http://wouu.net:9977/udp/239.93.1.188:5140$3840x2160
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.72:11111$1920x1080
四川卫视,http://wouu.net:9977/udp/239.93.0.169:5140$1920x1080
四川卫视,http://wouu.net:9977/udp/239.93.0.20:1235$1920x1080
四川卫视,http://115.60.241.249:2000/rtp/225.1.4.151:1306$1920x1080
四川卫视,http://125.89.163.44:8888/udp/239.77.1.215:5146$1920x1080
四川卫视,http://14.112.86.85:4022/udp/239.77.1.215:5146$1920x1080
四川卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.71:11111$1280x720
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-7.ctv$1280x720
四川卫视,https://stream1.freetv.fun/si-chuan-wei-shi-gao-qing-6.ctv$1280x720
深圳卫视,http://221.222.162.206:8888/udp/239.3.1.134:8020$1920x1080
深圳卫视,http://60.2.190.206:4000/udp/239.253.92.86:8017$1920x1080
深圳卫视,http://60.2.190.206:4000/rtp/239.253.92.86:8017$1920x1080
深圳卫视,http://123.122.162.7:19999/udp/239.3.1.134:8020$1920x1080
深圳卫视,http://114.252.238.87:8000/udp/239.3.1.134:8020$1920x1080
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://123.113.187.204:8000/udp/239.3.1.134:8020$1920x1080
深圳卫视,http://221.219.79.161:4000/udp/239.3.1.134:8020$1920x1080
深圳卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.40:11111$1920x1080
深圳卫视,http://115.60.241.249:2000/rtp/225.1.4.90:1119$1920x1080
三沙卫视,http://www.jiaocj.xyz:4000/udp/239.49.0.167:8000$1920x1080
三沙卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.148:11111$1920x1080
三沙卫视,https://stream1.freetv.fun/b54ef2d025e3b6719aba4722e7bad797297d5e0f87df76bc9935a91ad02daee8.ctv$1920x1080
三沙卫视,http://123.122.163.183:19999/udp/239.3.1.155:4120$720x576
三沙卫视,http://114.252.238.87:8000/udp/239.3.1.155:4120$720x576
三沙卫视,http://123.113.187.204:8000/udp/239.3.1.155:4120$720x576
三沙卫视,http://111.196.135.75:8686/udp/239.3.1.155:4120$720x576
三沙卫视,http://221.222.162.206:8888/rtp/239.3.1.155:4120$720x576
三沙卫视,http://wouu.net:9977/udp/239.93.42.58:5140$720x576
